id,title,year,url,abstract,triage_score,matches_known_d01_anchor,screening_status,provenance
doi:10.1115/gt2013-95255,Unsteady Analysis on the Effects of Tip Clearance Height on Hot Streak Migration Across Rotor Blade Tip Clearance,2013,https://doi.org/10.1115/gt2013-95255,"This paper presents an investigation on the hot streak migration across rotor blade tip clearance in a high pressure gas turbine with different tip clearance heights. The blade geometry is taken from the first stage of GE-E3 turbine engine. Three tip clearances, 1.0%, 1.5% and 2.5% of the blade span with a flat tip were investigated respectively, and the uniform and non-uniform inlet temperature profiles were taken as the inlet boundary conditions. By solving the unsteady compressible Reynolds-averaged Navier-Stokes equations, the time dependent solutions were obtained. The results indicate that the large tip clearance intensifies the leakage flow, increases the hot streak migration rate, and aggravates the heat transfer environment on blade tip. However, the reverse secondary flow dominated by the relative motion of casing is insensitive to the change of tip clearance height. Attributed to the high-speed rotation of rotor blade and the low pressure difference between both sides of blade, a reverse leakage flow zone emerges over blade tip near trailing edge. To eliminate the effects of blade profile variation due to twist along the blade span on the aerothermal performance in tip clearance, the tested rotor (straight) blade and the original rotor (twisted) blade of GE-E3 first stage with the same tip profile are compared in this paper.",6,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 39, ""source_id"": ""doi:10.1115/gt2013-95255""}, {""abstract_available"": true, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 40, ""source_id"": ""doi:10.1115/gt2013-95255""}, {""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 10, ""source_id"": ""doi:10.1115/gt2013-95255""}]"
doi:10.1115/gt2017-63980,Investigation on the Turbine Blade Tip Clearance Measurement and Active Clearance Control Based on Eddy Current Pulse-Trigger Method,2017,https://doi.org/10.1115/gt2017-63980,"Blade tip clearance (BTC) measurement and active clearance control (ACC) have been and continue to be a fundamental concern in turbomachinery, which are closely bound up with the efficiency and reliability. This paper addresses the BTC measurement and ACC experimental study based on eddy current pulse-trigger method (ECPTM). And the implementation of ACC by axial displacement of the blisk is novel and this paper is the first to present the technique. The purpose of this paper is three fold. The first portion of this paper addresses the BTC measurement in different rotating speeds based on the larger scale rig, where a high-bandwidth (100 kHz) eddy current sensor (HECS) is employed. The results show that the relative errors of BTC values are not much bigger than 20%. The result indicates that ECPTM is more generally applicable in the condition where the eddy current sensor (ECS) is insufficient sampling caused by the limit of narrow bandwidth, especially under the high linear velocity condition. The second portion of this paper describes the ACC system where an electro-hydraulic proportional position control system (EHPPCS) is employed as the actuator. EHPPCS has the advantages of small size, fast response, resistance to load stiffness, large output and simple operation, which is widely applicable to the automatic control system of industrial power. This system optimizes the geometry shapes of casing and the blade tips to create a linear relationship of BTC values related to t",6,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 25, ""source_id"": ""doi:10.1115/gt2017-63980""}]"
doi:10.1117/1.oe.51.8.081514,Turbine blade tip clearance measurement using a skewed dual-beam fiber optic sensor,2012,https://doi.org/10.1117/1.oe.51.8.081514,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 8, ""source_id"": ""doi:10.1117/1.oe.51.8.081514""}]"
doi:10.1155/2011/516128,Blade by Blade Tip Clearance Measurement,2011,https://doi.org/10.1155/2011/516128,"This paper describes a capacitance-based tip clearance measurement system which engineers have used in the most demanding turbine test applications. The capacitance probe has survived extended use in a major European gas turbine manufacturer's high-temperature demonstrator unit, where it functioned reliably at a turbine entry temperature in excess of 1800 degrees Kelvin. This paper explores blade by blade tip clearance measurement techniques and examines probe performance under laboratory conditions in support of high-temperature installations. The paper outlines the blade by blade tip clearance measurement technique and describes the experimental facility used to study tip clearance measurement. The paper also fully describes the method used to calibrate the measurement system in order to ascertain measurement accuracy. The paper clarifies how the practical problems were overcome associated with making blade by blade tip clearance measurements in both compressor and turbine environments. Since its initial development, gas turbine development programmes have routinely used the clearance measurement system. The inherent robustness of the system has resulted in reliable in-service measurement of clearance in real world applications.",6,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 21, ""source_id"": ""doi:10.1155/2011/516128""}]"
doi:10.1177/09576509211047002,Some effects of non-axisymmetric tip clearance layout on axial compressor aerodynamics,2021,https://doi.org/10.1177/09576509211047002,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 3, ""source_id"": ""doi:10.1177/09576509211047002""}]"
doi:10.2139/ssrn.4536337,Numerical Investigate on the Influence of Non-Uniform Tip Clearance on Rotor Tip Clearance Flow Filed Structure,2023,https://doi.org/10.2139/ssrn.4536337,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 2, ""source_id"": ""doi:10.2139/ssrn.4536337""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 40, ""source_id"": ""doi:10.2139/ssrn.4536337""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 2, ""source_id"": ""doi:10.2139/ssrn.4536337""}]"
doi:10.2139/ssrn.4811593,Impact of Non-Axisymmetric Tip Clearance on the Aerodynamic and Aeroelastic Stabilities of a Transonic Compressor,2024,https://doi.org/10.2139/ssrn.4811593,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 11, ""source_id"": ""doi:10.2139/ssrn.4811593""}]"
doi:10.2139/ssrn.4853205,Blade Tip Clearance Measurement Method Based on Blade Tip Timing Without the Once Per Revolution Sensor,2024,https://doi.org/10.2139/ssrn.4853205,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 4, ""source_id"": ""doi:10.2139/ssrn.4853205""}]"
doi:10.2139/ssrn.5773472,Tip-induced shock wave for desensitization of flow behavior to circumferentially non-uniform variations of tip clearance in a transonic compressor rotor,2025,https://doi.org/10.2139/ssrn.5773472,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 17, ""source_id"": ""doi:10.2139/ssrn.5773472""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 14, ""source_id"": ""doi:10.2139/ssrn.5773472""}]"
doi:10.2322/tjsass.60.1,The Effect of Tip Clearance on Performance of a Counter-Rotating Ducted Fan in a VTOL UAV,2017,https://doi.org/10.2322/tjsass.60.1,,6,True,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 28, ""source_id"": ""doi:10.2322/tjsass.60.1""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 11, ""source_id"": ""doi:10.2322/tjsass.60.1""}]"
doi:10.2514/6.1999-2134,Time-of-flight tip-clearance measurements,1999,https://doi.org/10.2514/6.1999-2134,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 8, ""source_id"": ""doi:10.2514/6.1999-2134""}]"
doi:10.2514/6.2003-4767,Modeling Performance of Turbines at Large Tip Clearance of Unshrouded Rotor Cascades,2003,https://doi.org/10.2514/6.2003-4767,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 31, ""source_id"": ""doi:10.2514/6.2003-4767""}]"
doi:10.2514/6.2018-4437,Numerical Investigation of Effects of Tip Clearance in Shrouded Turbine Rotor Blade Performance,2018,https://doi.org/10.2514/6.2018-4437,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 19, ""source_id"": ""doi:10.2514/6.2018-4437""}]"
doi:10.2514/6.2018-4437.c1,Correction: Numerical Investigation of Effects of Tip Clearance in Shrouded Turbine Rotor Blade Performance,2018,https://doi.org/10.2514/6.2018-4437.c1,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 26, ""source_id"": ""doi:10.2514/6.2018-4437.c1""}]"
doi:10.3390/app14010254,Synchronous Vibration Parameter Recognition of Constant-Speed Blades Based on Blade Tip Clearance Measurement,2023,https://doi.org/10.3390/app14010254,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 21, ""source_id"": ""doi:10.3390/app14010254""}]"
doi:10.3390/s16111897,Tip-Clearance Measurement in the First Stage of the Compressor of an Aircraft Engine,2016,https://doi.org/10.3390/s16111897,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 4, ""source_id"": ""doi:10.3390/s16111897""}]"
doi:10.3390/s25103145,Experimental Verification of High-Temperature Resistance and High Resolution of Inductive Tip Clearance Measurement System,2025,https://doi.org/10.3390/s25103145,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 23, ""source_id"": ""doi:10.3390/s25103145""}]"
doi:10.3390/s26103101,Ceramic-Integrated Eddy Current Sensor for Blade Tip Clearance Measurement: Design and Performance Evaluation,2026,https://doi.org/10.3390/s26103101,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 49, ""source_id"": ""doi:10.3390/s26103101""}]"
doi:10.5139/jksas.2013.41.7.516,Study on Tip Clearance Effect of a Counter-Rotating Ducted Fan for VTOL UAV,2013,https://doi.org/10.5139/jksas.2013.41.7.516,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 40, ""source_id"": ""doi:10.5139/jksas.2013.41.7.516""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 16, ""source_id"": ""doi:10.5139/jksas.2013.41.7.516""}]"
doi:10.6112/kscfe.2023.28.4.106,COMPUTATIONAL ANALYSIS OF TIP CLEARANCE EFFECT ON AERODYNAMIC AND ACOUSTIC PERFORMANCE OF THE DUCTED FAN,2023,https://doi.org/10.6112/kscfe.2023.28.4.106,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 33, ""source_id"": ""doi:10.6112/kscfe.2023.28.4.106""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 13, ""source_id"": ""doi:10.6112/kscfe.2023.28.4.106""}]"
doi:10.1007/s11630-010-0007-7,Experimental study of effects of one kind of tangentially non-uniform tip clearance on the flow field at an exit of a compressor cascade passage,2010,https://doi.org/10.1007/s11630-010-0007-7,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 26, ""source_id"": ""doi:10.1007/s11630-010-0007-7""}]"
doi:10.1007/s11630-022-1729-z,Experimental Research on Inlet Steady Swirl Distortion in an Axial Compressor with Non-Uniform Tip Clearance,2022,https://doi.org/10.1007/s11630-022-1729-z,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 18, ""source_id"": ""doi:10.1007/s11630-022-1729-z""}]"
doi:10.1016/j.apor.2011.07.002,Numerical investigation on the performance of Wells turbine with non-uniform tip clearance for wave energy conversion,2011,https://doi.org/10.1016/j.apor.2011.07.002,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 39, ""source_id"": ""doi:10.1016/j.apor.2011.07.002""}]"
doi:10.1016/j.ast.2026.111933,Effects of different non-uniform tip clearance layouts on compressor performance and flowfield characteristics,2026,https://doi.org/10.1016/j.ast.2026.111933,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 29, ""source_id"": ""doi:10.1016/j.ast.2026.111933""}]"
doi:10.1016/j.enconman.2019.112186,Effect of rotor tip clearance on the aerodynamic performance of an aerofoil-based ducted wind turbine,2019,https://doi.org/10.1016/j.enconman.2019.112186,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 35, ""source_id"": ""doi:10.1016/j.enconman.2019.112186""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 14, ""source_id"": ""doi:10.1016/j.enconman.2019.112186""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 38, ""source_id"": ""doi:10.1016/j.enconman.2019.112186""}]"
doi:10.1088/1742-6596/2707/1/012005,Effects of tip clearance on non-synchronous aerodynamic excitation of compressor rotor blades,2024,https://doi.org/10.1088/1742-6596/2707/1/012005,"Abstract
               The unstable tip flow of compressor rotor may cause the aeroelastic problems, inducing the non-synchronous vibration with high amplitude level, which has a significant effect on blade high cycle fatigue and safety. In order to investigate the effects of tip clearance on non-synchronous aerodynamic excitation of compressor rotor blades, the full annular numerical simulations were conducted for the unsteady flow field of a 1.5-stage compressor under near stall conditions. The frequency characteristics of non-synchronous aerodynamic excitation and tip unstable flow structure were analysed for different tip clearances (0.5%C, 1.0%C, 2.0%C, and 3.0%C). The results showed that the frequency and amplitude are strongly influenced by the tip clearance size. For 0.5%C tip clearance, the main frequency of non-synchronous aerodynamic excitation is the low-frequency aerodynamic excitation frequency, which is mainly caused by tornado-like vortex in the tip suction side, the dominant aerodynamic disturbance mode number is 19. For 2.0%C and 3.0%C tip clearance, the dominant aerodynamic disturbance mode number is 47, and the main aerodynamic excitation frequency is high frequency non-synchronous aerodynamic excitation frequency, mainly caused by the shedding vortices propagating circumferentially at the blade tip, exhibiting the feature of “rotating instability”.",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 37, ""source_id"": ""doi:10.1088/1742-6596/2707/1/012005""}]"
doi:10.1109/ieeeconf38699.2020.9389439,Tip clearance influence on pressure fluctuation of a composite ducted propeller using two-way FSI method,2020,https://doi.org/10.1109/ieeeconf38699.2020.9389439,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 19, ""source_id"": ""doi:10.1109/ieeeconf38699.2020.9389439""}]"
doi:10.1115/1.1359212,An Aerodynamic Shroud for Automotive Cooling Fans,2000,https://doi.org/10.1115/1.1359212,"Results from an experimental investigation of an aerodynamic fan shroud are reported. The device was motivated by the relatively large (2.5 cm) tip clearance required in automotive cooling fans which are mounted to the engine. The shroud consists of a pressurized plenum and a Coanda attachment surface to deliver a jet of high momentum air into the tip clearance region. Both the performance and the efficiency for the initial system design were enhanced at higher flow rates, and degraded at lower flow rates. A small tuft was used to observe qualitative flow features in the near wake and tip clearance region of the fan. This information was used to create a modified design. The new geometry was tested and found to provide improved performance characteristics for a wider range of flow rate conditions.",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 39, ""source_id"": ""doi:10.1115/1.1359212""}]"
doi:10.1115/1.1574822,Effect of Unsteady Stator Wake—Rotor Double-Leakage Tip Clearance Flow Interaction on Time-Average Compressor Performance,2003,https://doi.org/10.1115/1.1574822,"A study has been conducted, using unsteady three-dimensional Reynolds-averaged Navier-Stokes simulations to determine the impact on rotor performance of the interaction between upstream (steady defect and time-varying defect) stator wakes and rotor tip clearance flow. The key effects of the interaction between steady stator wakes and rotor tip clearance flow are: 1) a decrease in loss and blockage associated with tip clearance flow; 2) an increase in passage static pressure rise. Performance benefit is seen in the operability range from near design to high loading. The benefit is modest near design and increases with loading. Significant beneficial changes due to the stator-rotor interaction occur when the phenomenon of tip clearance flow double-leakage is present. Double-leakage occurs when the tip clearance flow passes through the tip gap of the adjacent blade. It is detrimental for compressor performance. The effect of strong stator-rotor interaction is to suppress double-leakage on a time-average basis. Double-leakage typically takes place at high loading but can be present at design condition as well, for modern highly loaded compressor. A benefit due to unsteady interaction is also observed in the operability range of the rotor. A new generic causal mechanism is proposed to explain the observed changes in performance. It identifies the interaction between the tip clearance flow and the pressure pulses, induced on the rotor blade pressure surface by the upstream wakes, a",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 36, ""source_id"": ""doi:10.1115/1.1574822""}]"
doi:10.1115/gt2004-53408,The Aerodynamic Interaction of Tip Leakage and Mainstream Flows in a Fully-Ducted Axial Fan,2004,https://doi.org/10.1115/gt2004-53408,"The three dimensional structures of the blade tip vortical flow field is herein discussed for an axial fan in a fully-ducted configuration. The investigation has been carried-out using an accurate in-house developed multi-level parallel finite element RANS solver, with the adoption of a non-isotropic two-equation turbulence closure. Due to the fully-ducted configuration the fan has a complex vortical flow field near the rotor tip. The tip clearance flows have been detected for operating conditions near peak efficiency and near stall, with multiple vortex formations being identified in both cases. The nature of the flow mechanisms in the fan tip region is correlated to the specific blade design features that promote reduced aerodynamic noise. It was found that the blade lean at the higher radii attenuates the sensitivity to leakage flow effects. Consequently, the rotor operates efficiently and with nearly unchanged noise emission approaching its throttling limit. The rotor loss behaviour, within the passage and downstream of it, is also discussed at both near design and part-load conditions.",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 26, ""source_id"": ""doi:10.1115/gt2004-53408""}]"
doi:10.1115/gt2015-42133,Effects of Nonuniform Tip Clearance on Fan Performance and Flow Field,2015,https://doi.org/10.1115/gt2015-42133,"Nonuniform tip clearance, caused by the deformation of the casing (casing ovalization), exists in all fans to some extent. However, description of the flow behavior with this kind of nonuniform clearance is seldom given in the open literature. In this paper, both steady and unsteady calculations are performed to study the influence of the nonuniform clearance on fan performance and flow field. The investigation method is based on three dimensional RANS equations, carried out by the ANSYS CFX fluid solver. A new factor τ, which is in the range of 0 to 1, is defined to represent the nonuniformity of the tip clearance. A series of numerical models with different tip clearance nonuniformities τ are investigated. In addition, the original, uniform tip clearance is also performed serving as a reference. The results indicate that the fan performance is mainly affected by two factors: the clearance nonuniformity τ and the average clearance level. There is a clear decreasing trend of the fan performance with increasing nonuniformity and average tip clearance level. The maximum clearance can contribute to the reduction of stall margin. Furthermore, the effects of nonuniform clearance on tip leakage vortex and aerodynamic force are also discussed in detail. The deformation of the casing can affect the pressure fluctuation and thus increase the amplitude of the aerodynamic force.",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 32, ""source_id"": ""doi:10.1115/gt2015-42133""}]"
doi:10.1115/gt2015-43753,Experimental Investigation of Unsteady Tip Clearance Flow in a Counter-Rotating Fan,2015,https://doi.org/10.1115/gt2015-43753,"In this paper, both static and dynamic experiments were conducted on a low speed counter-rotating axial fan (CRAF) to investigate its stall process. The casing pressures adjacent to the rotor tip clearance were recorded using arrays of dynamic transducers along the chordwise and circumferential directions. Special chokes were installed at the input and output of the frequency controller to suppress the electromagnetism interference, and digital filters were designed to select the desired components. The frequency spectrum analysis shows that the frequencies of the stall inception and the fully developed stall cells are not exactly the same with the value of 46% and 50% of the rotor rotational frequency. Conclusions can be drawn from the wavelet analysis that the stall inception of the CRAF turns out to be modal inception, and the stall firstly occurs on the second rotor. The propagation of stall cells is shown in the time domain map which indicates that only one stall cell exists.",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 34, ""source_id"": ""doi:10.1115/gt2015-43753""}]"
doi:10.1115/tbts2013-2034,Experimental and Unsteady Numerical Investigation of the Tip Clearance Noise of an Axial Fan,2013,https://doi.org/10.1115/tbts2013-2034,"The aerodynamic and aeroacoustic performance of axial fans are strongly affected by the unavoidable tip clearance. Two identical fan impellers but with different tip clearance ratio were investigated. Unsteady wall pressure fluctuations in the tip region of the rotating blades and on the interior wall of the duct type shroud and the overall sound radiated were analysed by an unsteady numerical Scale-Adaptive Simulation (SAS) and unsteady surface pressure measurements in both, the stationary and rotating system. Based on SAS-predicted pressure fluctuations on the blade surfaces the acoustic analogy according to Ffowcs Williams and Hawkings (FWH) was employed to calculate the sound pressure in the far field.
               In general, experimentally and numerically determined unsteady flow were found to be a tendentially good agreement. The spatial and temporal structure of the tip vortex system and the resulting unsteady pressure distribution on the surfaces in the vicinity of the blade tips was revealed in good detail. The vortices’ strength and trajectories as well as the unsteadiness are controlled by the size of the tip clearance and the operating point: As tip clearance is increased blade/vortex interaction becomes more prevalent and with it the unsteady surface pressure and eventually the sound radiated into the far field. The broadband tip clearance noise was acceptably predicted from the simulation results, while the prediction at discrete frequency should still be imp",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 13, ""source_id"": ""doi:10.1115/tbts2013-2034""}, {""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 15, ""source_id"": ""doi:10.1115/tbts2013-2034""}, {""abstract_available"": true, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 15, ""source_id"": ""doi:10.1115/tbts2013-2034""}]"
doi:10.1115/tbts2013-2040,Effect of Common Blade Tip Squealer Designs in Terms of Tip Clearance Loss Control,2013,https://doi.org/10.1115/tbts2013-2040,"The increase of new gas turbine’s efficiency is connected with further rise of turbine inlet temperature and sometimes as well pressure. In these conditions, first cooled turbine stages of a gas turbine engine usually consist of freestanding airfoils, which do not use an integrated shroud, to avoid risk of shroud overheating. In order to better control the radial gap leakage flow between the rotating blade tip and turbine casing, special design features of the airfoil tip need to be considered in the design process to meet the best possible stage performance. In the general engineering practice, a blade tip squealer provides opportunities to control tip clearance loss. In this paper several simplified types of the tip squealer design are investigated to determine the most effective loss control. At this stage of the investigation, blade tip cooling was not taken into account, but aerodynamic effects were analysed in detail. Based on the most common designs of the blade tip in the literature, four geometry types were investigated: (i) a flat tip design as the reference baseline solution, (ii) full tip squealer, (iii) partial squealer along the pressure side (PS) wall with a cut-out at the pressure side near the trailing edge (TE) and (iv) partial squealer along the suction side (SS) wall with a cut-out at the suction side near TE. All these cases have been compared among each other for two relative radial gaps (gap to blade height) of 0.6% and 1.36%. The flow calculations were",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 24, ""source_id"": ""doi:10.1115/tbts2013-2040""}]"
doi:10.1299/kikai1938.32.1691,"On the Characteristics of Wing with Tip Clearance : 1st Report, The Influences of the Wing-Tip Clearance Contained within a Non-Uniform Flow",1966,https://doi.org/10.1299/kikai1938.32.1691,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 25, ""source_id"": ""doi:10.1299/kikai1938.32.1691""}]"
doi:10.14710/kapal.v21i3.64772,The Effect of Tip Clearance Kaplan Ducted Propeller in Offshore Supply Vessel (OSV) on Hydrodynamics,2024,https://doi.org/10.14710/kapal.v21i3.64772,"A ducted propeller is a modification of a propeller by adding a duct or nozzle. The purpose of using a ducted propeller is to increase thrust, increase propeller efficiency, and encourage better ship movement. This is suitable for Offshore Supply Vessel (OSV) vessels operating on offshore platforms to support oil drilling activities. In designing a kort nozzle, one of the most important components is the tip clearance, the distance between the edge of the propeller and the inner nozzle. The diameter of the kort nozzle can affect the thrust efficiency of the propeller. Due to the blade momentum theory for ducted propellers, the volume of water passing through the propeller should be as large as possible, with the smallest possible flow velocity. In this study, numerical simulations using the Computational Fluid Dynamics (CFD) method were carried out to determine the effect of tip clearance on thrust and torque on a ducted propeller with a MARIN foil 19A nozzle type and tip clearance of 10 mm, 20 mm, and 30 mm. From all models, the highest thrust and torque values were obtained from the nozzle 19A tip clearance 10 mm model with thrust 367,413 kN and torque 315,338 kNm. The relationship between tip clearance and thrust is inversely proportional; the greater the tip clearance, the smaller the value of thrust, and the same is true with torque.",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 22, ""source_id"": ""doi:10.14710/kapal.v21i3.64772""}]"
doi:10.1515/ijnaoe-2015-0056,Numerical investigation of tip clearance effects on the performance of ducted propeller,2015,https://doi.org/10.1515/ijnaoe-2015-0056,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 23, ""source_id"": ""doi:10.1515/ijnaoe-2015-0056""}]"
doi:10.1515/tjj-2023-0063,Numerical investigation of tip clearance flow in a variable geometry turbine with non-uniform partial clearance,2023,https://doi.org/10.1515/tjj-2023-0063,"Abstract
               In variable geometry turbine vanes, tip clearance height and shape vary with the rotation of the vane, which affect the aerodynamic performance significantly. However, these issues are rarely considered in published studies. The current paper investigated the flow field features of transonic variable geometry turbine vanes with non-uniform partial clearance induced by the vane rotating. The results show that: The influence of guide vane rotation on the clearance height and its distribution cannot be ignored. At the same turning angle, the maximum clearance difference is up to 0.79 mm (0.8 % vane height). The height and shape variation of the non-uniform clearance leads to the change in the leakage flow rate, secondary flow structure, and aerodynamic loss of the variable guide vane. Under the combined effect of pressure difference on both sides of the clearance, axial and circumferential non-uniformity of clearance height, the total pressure loss coefficient is up to 9.44 % when the turning angle is −10°. The effect of the pivot on the clearance flow was also analyzed. The pivot increases the pressure in the gap flow field and reduces leakage flow velocity. However, a backflow region appears at the suction side of the pivot, which increases the aerodynamic losses.",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 22, ""source_id"": ""doi:10.1515/tjj-2023-0063""}]"
doi:10.2139/ssrn.4738015,Hovering Efficiency Optimization of Ducted Propeller with Large Blade Tip Clearance Based on Grooved Duct Configuration,2024,https://doi.org/10.2139/ssrn.4738015,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 30, ""source_id"": ""doi:10.2139/ssrn.4738015""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 12, ""source_id"": ""doi:10.2139/ssrn.4738015""}]"
doi:10.2514/6.1987-2701,Ducted fan noise propagation in non-uniform flow. I - Test background and simplified model,1987,https://doi.org/10.2514/6.1987-2701,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 12, ""source_id"": ""doi:10.2514/6.1987-2701""}]"
